isin,stock_x,indicator_code,indicator_name,period,value
IT0003497168,Telecom Italia,balances_04,Investmentin Financial Assets,2021-12-31,156000000
IT0003497168,Telecom Italia,balances_05,Other Intangible Assets,2021-12-31,7150000000
IT0003497168,Telecom Italia,balances_06,Goodwill,2021-12-31,18568000000
IT0003497168,Telecom Italia,balances_07,Current Assets,2021-12-31,14070000000
IT0003497168,Telecom Italia,balances_08,Inventory,2021-12-31,253000000
IT0003497168,Telecom Italia,balances_09,Accounts Receivable,2021-12-31,2675000000
IT0003497168,Telecom Italia,balances_10,Cash And Cash Equivalents,2021-12-31,6904000000
IT0003497168,Telecom Italia,balances_11,Total Capitalization,2021-12-31,39191000000
IT0003497168,Telecom Italia,income_01,Diluted EPS,2021-12-31,-0.4
IT0003497168,Telecom Italia,income_02,Basic EPS,2021-12-31,-0.4
IT0003497168,Telecom Italia,income_03,Total Revenue,2021-12-31,15316000000
IT0003497168,Telecom Italia,income_04,Cost Of Revenue,2021-12-31,6065000000
IT0003497168,Telecom Italia,income_05,Operating Revenue,2021-12-31,15316000000
IT0003497168,Telecom Italia,income_06,Net Income,2021-12-31,-8652000000
IT0003497168,Telecom Italia,income_07,EBIT,2021-12-31,-3330000000
IT0003497168,Telecom Italia,income_08,EBITDA,2021-12-31,1160000000
IT0003497168,Telecom Italia,income_09,Normalized EBITDA,2021-12-31,5872000000
IT0003549422,Sanlorenzo,balances_01,Current Liabilities,2021-12-31,294298000
IT0003549422,Sanlorenzo,balances_02,Total Assets,2021-12-31,595039000
IT0003549422,Sanlorenzo,balances_03,Total Non Current Assets,2021-12-31,195340000
IT0003549422,Sanlorenzo,balances_05,Other Intangible Assets,2021-12-31,45276000
IT0003549422,Sanlorenzo,balances_06,Goodwill,2021-12-31,8667000
IT0003549422,Sanlorenzo,balances_07,Current Assets,2021-12-31,399699000
IT0003549422,Sanlorenzo,balances_08,Inventory,2021-12-31,68269000
IT0003549422,Sanlorenzo,balances_09,Accounts Receivable,2021-12-31,18310000
IT0003549422,Sanlorenzo,balances_10,Cash And Cash Equivalents,2021-12-31,141272000
IT0003549422,Sanlorenzo,balances_11,Total Capitalization,2021-12-31,294729000
IT0003549422,Sanlorenzo,income_01,Diluted EPS,2021-12-31,1.47
IT0003549422,Sanlorenzo,income_02,Basic EPS,2021-12-31,1.48
IT0003549422,Sanlorenzo,income_03,Total Revenue,2021-12-31,687970000
IT0003549422,Sanlorenzo,income_04,Cost Of Revenue,2021-12-31,191821000
IT0003549422,Sanlorenzo,income_05,Operating Revenue,2021-12-31,687970000
IT0003549422,Sanlorenzo,income_06,Net Income,2021-12-31,51007000
IT0003549422,Sanlorenzo,income_07,EBIT,2021-12-31,72009000
IT0003549422,Sanlorenzo,income_08,EBITDA,2021-12-31,94449000
IT0003549422,Sanlorenzo,income_09,Normalized EBITDA,2021-12-31,94465000
IT0003796171,Poste Italiane,balances_01,Current Liabilities,2021-12-31,94090000000
IT0003796171,Poste Italiane,balances_02,Total Assets,2021-12-31,284728000000
IT0003796171,Poste Italiane,balances_03,Total Non Current Assets,2021-12-31,236651000000
IT0003796171,Poste Italiane,balances_04,Investmentin Financial Assets,2021-12-31,220426000000
IT0003796171,Poste Italiane,balances_05,Other Intangible Assets,2021-12-31,798000000
IT0003796171,Poste Italiane,balances_06,Goodwill,2021-12-31,75000000
IT0003796171,Poste Italiane,balances_07,Current Assets,2021-12-31,48076000000
IT0003796171,Poste Italiane,balances_08,Inventory,2021-12-31,155000000
IT0003796171,Poste Italiane,balances_09,Accounts Receivable,2021-12-31,2508000000
IT0003796171,Poste Italiane,balances_10,Cash And Cash Equivalents,2021-12-31,10844000000
IT0003796171,Poste Italiane,balances_11,Total Capitalization,2021-12-31,20823000000
IT0003796171,Poste Italiane,income_01,Diluted EPS,2021-12-31,1.214
IT0003796171,Poste Italiane,income_02,Basic EPS,2021-12-31,1.214
IT0003796171,Poste Italiane,income_03,Total Revenue,2021-12-31,31639000000
IT0003796171,Poste Italiane,income_04,Cost Of Revenue,2021-12-31,23329000000
IT0003796171,Poste Italiane,income_05,Operating Revenue,2021-12-31,31639000000
IT0003796171,Poste Italiane,income_06,Net Income,2021-12-31,1578000000
IT0003796171,Poste Italiane,income_07,EBIT,2021-12-31,2208000000
IT0003796171,Poste Italiane,income_08,EBITDA,2021-12-31,3011000000
IT0003796171,Poste Italiane,income_09,Normalized EBITDA,2021-12-31,2873000000
IT0003828271,Recordati Ord,balances_01,Current Liabilities,2021-12-31,626416000
IT0003828271,Recordati Ord,balances_02,Total Assets,2021-12-31,2816199000
IT0003828271,Recordati Ord,balances_03,Total Non Current Assets,2021-12-31,1966098000
IT0003828271,Recordati Ord,balances_05,Other Intangible Assets,2021-12-31,1138786000
IT0003828271,Recordati Ord,balances_06,Goodwill,2021-12-31,553209000
IT0003828271,Recordati Ord,balances_07,Current Assets,2021-12-31,850101000
IT0003828271,Recordati Ord,balances_08,Inventory,2021-12-31,228732000
IT0003828271,Recordati Ord,balances_09,Accounts Receivable,2021-12-31,307778000
IT0003828271,Recordati Ord,balances_10,Cash And Cash Equivalents,2021-12-31,244578000
IT0003828271,Recordati Ord,balances_11,Total Capitalization,2021-12-31,1381625000
IT0003828271,Recordati Ord,income_01,Diluted EPS,2021-12-31,1.846
IT0003828271,Recordati Ord,income_02,Basic EPS,2021-12-31,1.874
IT0003828271,Recordati Ord,income_03,Total Revenue,2021-12-31,1580074000
IT0003828271,Recordati Ord,income_04,Cost Of Revenue,2021-12-31,427727000
IT0003828271,Recordati Ord,income_05,Operating Revenue,2021-12-31,1580074000
IT0003828271,Recordati Ord,income_06,Net Income,2021-12-31,385966000
IT0003828271,Recordati Ord,income_07,EBIT,2021-12-31,480769000
IT0003828271,Recordati Ord,income_08,EBITDA,2021-12-31,578354000
IT0003828271,Recordati Ord,income_09,Normalized EBITDA,2021-12-31,596313000
IT0003850929,Esprinet,balances_01,Current Liabilities,2021-12-31,1303287000
IT0003850929,Esprinet,balances_02,Total Assets,2021-12-31,1922357000
IT0003850929,Esprinet,balances_03,Total Non Current Assets,2021-12-31,245222000
IT0003850929,Esprinet,balances_05,Other Intangible Assets,2021-12-31,8527000
IT0003850929,Esprinet,balances_06,Goodwill,2021-12-31,102200000
IT0003850929,Esprinet,balances_07,Current Assets,2021-12-31,1677135000
IT0003850929,Esprinet,balances_08,Inventory,2021-12-31,529502000
IT0003850929,Esprinet,balances_09,Accounts Receivable,2021-12-31,585522000
IT0003850929,Esprinet,balances_10,Cash And Cash Equivalents,2021-12-31,491471000
IT0003850929,Esprinet,balances_11,Total Capitalization,2021-12-31,492649000
IT0003850929,Esprinet,income_01,Diluted EPS,2021-12-31,0.88
IT0003850929,Esprinet,income_02,Basic EPS,2021-12-31,0.89
IT0003850929,Esprinet,income_03,Total Revenue,2021-12-31,4690947000
IT0003850929,Esprinet,income_04,Cost Of Revenue,2021-12-31,4459057000
IT0003850929,Esprinet,income_05,Operating Revenue,2021-12-31,4690947000
IT0003850929,Esprinet,income_06,Net Income,2021-12-31,44183000
IT0003850929,Esprinet,income_07,EBIT,2021-12-31,66203000
IT0003850929,Esprinet,income_08,EBITDA,2021-12-31,82518000
IT0003850929,Esprinet,income_09,Normalized EBITDA,2021-12-31,82164000
IT0003856405,Leonardo,balances_01,Current Liabilities,2021-12-31,15981000000
IT0003856405,Leonardo,balances_02,Total Assets,2021-12-31,28379000000
IT0003856405,Leonardo,balances_03,Total Non Current Assets,2021-12-31,12810000000
IT0003856405,Leonardo,balances_05,Other Intangible Assets,2021-12-31,3243000000
IT0003856405,Leonardo,balances_06,Goodwill,2021-12-31,3836000000
IT0003856405,Leonardo,balances_07,Current Assets,2021-12-31,15569000000
IT0003856405,Leonardo,balances_08,Inventory,2021-12-31,3999000000
IT0003856405,Leonardo,balances_09,Accounts Receivable,2021-12-31,3203000000
IT0003856405,Leonardo,balances_10,Cash And Cash Equivalents,2021-12-31,2479000000
IT0003856405,Leonardo,balances_11,Total Capitalization,2021-12-31,9882000000
IT0003856405,Leonardo,income_01,Diluted EPS,2021-12-31,1.019
IT0003856405,Leonardo,income_02,Basic EPS,2021-12-31,1.019
IT0003856405,Leonardo,income_03,Total Revenue,2021-12-31,14135000000
IT0003856405,Leonardo,income_04,Cost Of Revenue,2021-12-31,12770000000
IT0003856405,Leonardo,income_05,Operating Revenue,2021-12-31,14135000000
IT0003856405,Leonardo,income_06,Net Income,2021-12-31,586000000
IT0003856405,Leonardo,income_07,EBIT,2021-12-31,890000000
IT0003856405,Leonardo,income_08,EBITDA,2021-12-31,1375000000
IT0003856405,Leonardo,income_09,Normalized EBITDA,2021-12-31,1421000000
IT0003865570,Webuild,balances_01,Current Liabilities,2021-12-31,8215936000
IT0003865570,Webuild,balances_02,Total Assets,2021-12-31,12330256000
IT0003865570,Webuild,balances_03,Total Non Current Assets,2021-12-31,2880984000
IT0003865570,Webuild,balances_04,Investmentin Financial Assets,2021-12-31,23076000
IT0003865570,Webuild,balances_05,Other Intangible Assets,2021-12-31,466350000
IT0003865570,Webuild,balances_06,Goodwill,2021-12-31,78496000
IT0003865570,Webuild,balances_07,Current Assets,2021-12-31,9449273000
IT0003865570,Webuild,balances_08,Inventory,2021-12-31,217607000
IT0003865570,Webuild,balances_09,Accounts Receivable,2021-12-31,2498234000
IT0003865570,Webuild,balances_10,Cash And Cash Equivalents,2021-12-31,2370032000
IT0003865570,Webuild,balances_11,Total Capitalization,2021-12-31,3392425000
IT0003865570,Webuild,income_01,Diluted EPS,2021-12-31,-0.33
IT0003865570,Webuild,income_02,Basic EPS,2021-12-31,-0.33
IT0003865570,Webuild,income_03,Total Revenue,2021-12-31,5977821000
IT0003865570,Webuild,income_04,Cost Of Revenue,2021-12-31,4656884000
IT0003865570,Webuild,income_05,Operating Revenue,2021-12-31,5977821000
IT0003865570,Webuild,income_06,Net Income,2021-12-31,-304949000
IT0003865570,Webuild,income_07,EBIT,2021-12-31,21153000
IT0003865570,Webuild,income_08,EBITDA,2021-12-31,321404000
IT0003865570,Webuild,income_09,Normalized EBITDA,2021-12-31,327227000
IT0003895668,Eurotech,balances_01,Current Liabilities,2021-12-31,29561000
IT0003895668,Eurotech,balances_02,Total Assets,2021-12-31,165053000
IT0003895668,Eurotech,balances_03,Total Non Current Assets,2021-12-31,101365000
IT0003895668,Eurotech,balances_05,Other Intangible Assets,2021-12-31,18322000
IT0003895668,Eurotech,balances_06,Goodwill,2021-12-31,69721000
IT0003895668,Eurotech,balances_07,Current Assets,2021-12-31,63688000
IT0003895668,Eurotech,balances_08,Inventory,2021-12-31,17442000
IT0003895668,Eurotech,balances_09,Accounts Receivable,2021-12-31,11280000
IT0003895668,Eurotech,balances_10,Cash And Cash Equivalents,2021-12-31,31704000
IT0003895668,Eurotech,balances_11,Total Capitalization,2021-12-31,110436000
IT0003895668,Eurotech,income_01,Diluted EPS,2021-12-31,-0.294
IT0003895668,Eurotech,income_02,Basic EPS,2021-12-31,-0.294
IT0003895668,Eurotech,income_03,Total Revenue,2021-12-31,63353000
IT0003895668,Eurotech,income_04,Cost Of Revenue,2021-12-31,43988000
IT0003895668,Eurotech,income_05,Operating Revenue,2021-12-31,63353000
IT0003895668,Eurotech,income_06,Net Income,2021-12-31,-10408000
IT0003895668,Eurotech,income_07,EBIT,2021-12-31,-7639000
IT0003895668,Eurotech,income_08,EBITDA,2021-12-31,-3065000
IT0003895668,Eurotech,income_09,Normalized EBITDA,2021-12-31,-2744000
IT0004053440,Datalogic,balances_01,Current Liabilities,2021-12-31,277399000
IT0004053440,Datalogic,balances_02,Total Assets,2021-12-31,818866000
IT0004053440,Datalogic,balances_03,Total Non Current Assets,2021-12-31,457270000
IT0004053440,Datalogic,balances_04,Investmentin Financial Assets,2021-12-31,11805000
IT0004053440,Datalogic,balances_05,Other Intangible Assets,2021-12-31,81631000
IT0004053440,Datalogic,balances_06,Goodwill,2021-12-31,193497000
IT0004053440,Datalogic,balances_07,Current Assets,2021-12-31,361596000
IT0004053440,Datalogic,balances_08,Inventory,2021-12-31,136721000
IT0004053440,Datalogic,balances_09,Accounts Receivable,2021-12-31,82831000
IT0004053440,Datalogic,balances_10,Cash And Cash Equivalents,2021-12-31,106080000
IT0004053440,Datalogic,balances_11,Total Capitalization,2021-12-31,468982000
IT0004053440,Datalogic,income_01,Diluted EPS,2021-12-31,0.68
IT0004053440,Datalogic,income_02,Basic EPS,2021-12-31,0.69
IT0004053440,Datalogic,income_03,Total Revenue,2021-12-31,597846000
IT0004053440,Datalogic,income_04,Cost Of Revenue,2021-12-31,340823000
IT0004053440,Datalogic,income_05,Operating Revenue,2021-12-31,597846000
IT0004053440,Datalogic,income_06,Net Income,2021-12-31,38913000
IT0004053440,Datalogic,income_07,EBIT,2021-12-31,45150000
IT0004053440,Datalogic,income_08,EBITDA,2021-12-31,77906000
IT0004053440,Datalogic,income_09,Normalized EBITDA,2021-12-31,77507000
IT0004056880,Amplifon,balances_01,Current Liabilities,2021-12-31,886292000
IT0004056880,Amplifon,balances_02,Total Assets,2021-12-31,3515291000
IT0004056880,Amplifon,balances_03,Total Non Current Assets,2021-12-31,2868749000
IT0004056880,Amplifon,balances_05,Other Intangible Assets,2021-12-31,414531000
IT0004056880,Amplifon,balances_06,Goodwill,2021-12-31,1681470000
IT0004056880,Amplifon,balances_07,Current Assets,2021-12-31,646542000
IT0004056880,Amplifon,balances_08,Inventory,2021-12-31,62570000
IT0004056880,Amplifon,balances_09,Accounts Receivable,2021-12-31,168680000
IT0004056880,Amplifon,balances_10,Cash And Cash Equivalents,2021-12-31,268546000
IT0004056880,Amplifon,balances_11,Total Capitalization,2021-12-31,1935763000
IT0004056880,Amplifon,income_01,Diluted EPS,2021-12-31,0.69409
IT0004056880,Amplifon,income_02,Basic EPS,2021-12-31,0.70182
IT0004056880,Amplifon,income_03,Total Revenue,2021-12-31,1948075000
IT0004056880,Amplifon,income_04,Cost Of Revenue,2021-12-31,854223000
IT0004056880,Amplifon,income_05,Operating Revenue,2021-12-31,1948075000
IT0004056880,Amplifon,income_06,Net Income,2021-12-31,157785000
IT0004056880,Amplifon,income_07,EBIT,2021-12-31,251037000
IT0004056880,Amplifon,income_08,EBITDA,2021-12-31,478447000
IT0004056880,Amplifon,income_09,Normalized EBITDA,2021-12-31,476513000
IT0004171440,Zignago Vetro,balances_01,Current Liabilities,2021-12-31,217998000
IT0004171440,Zignago Vetro,balances_02,Total Assets,2021-12-31,689449000
IT0004171440,Zignago Vetro,balances_03,Total Non Current Assets,2021-12-31,375864000
IT0004171440,Zignago Vetro,balances_05,Other Intangible Assets,2021-12-31,2502000
IT0004171440,Zignago Vetro,balances_06,Goodwill,2021-12-31,2685000
IT0004171440,Zignago Vetro,balances_07,Current Assets,2021-12-31,313585000
IT0004171440,Zignago Vetro,balances_08,Inventory,2021-12-31,92789000
IT0004171440,Zignago Vetro,balances_09,Accounts Receivable,2021-12-31,65574000
IT0004171440,Zignago Vetro,balances_10,Cash And Cash Equivalents,2021-12-31,117536000
IT0004171440,Zignago Vetro,balances_11,Total Capitalization,2021-12-31,446825000
IT0004171440,Zignago Vetro,income_01,Diluted EPS,2021-12-31,0.684
IT0004171440,Zignago Vetro,income_02,Basic EPS,2021-12-31,0.684
IT0004171440,Zignago Vetro,income_03,Total Revenue,2021-12-31,362437000
IT0004171440,Zignago Vetro,income_04,Cost Of Revenue,2021-12-31,196539000
IT0004171440,Zignago Vetro,income_05,Operating Revenue,2021-12-31,362437000
IT0004171440,Zignago Vetro,income_06,Net Income,2021-12-31,60019000
IT0004171440,Zignago Vetro,income_07,EBIT,2021-12-31,71696000
IT0004171440,Zignago Vetro,income_08,EBITDA,2021-12-31,114908000
IT0004171440,Zignago Vetro,income_09,Normalized EBITDA,2021-12-31,115304000
IT0004195308,Mutuionline,balances_01,Current Liabilities,2021-12-31,125801000
IT0004195308,Mutuionline,balances_02,Total Assets,2021-12-31,616605000
IT0004195308,Mutuionline,balances_03,Total Non Current Assets,2021-12-31,319544000
IT0004195308,Mutuionline,balances_04,Investmentin Financial Assets,2021-12-31,40410000
IT0004195308,Mutuionline,balances_05,Other Intangible Assets,2021-12-31,50361000
IT0004195308,Mutuionline,balances_06,Goodwill,2021-12-31,152395000
IT0004195308,Mutuionline,balances_07,Current Assets,2021-12-31,297061000
IT0004195308,Mutuionline,balances_09,Accounts Receivable,2021-12-31,123185000
IT0004195308,Mutuionline,balances_10,Cash And Cash Equivalents,2021-12-31,165857000
IT0004195308,Mutuionline,balances_11,Total Capitalization,2021-12-31,403933000
IT0004195308,Mutuionline,income_01,Diluted EPS,2021-12-31,0.42
IT0004195308,Mutuionline,income_02,Basic EPS,2021-12-31,0.43
IT0004195308,Mutuionline,income_03,Total Revenue,2021-12-31,313464000
IT0004195308,Mutuionline,income_04,Cost Of Revenue,2021-12-31,62163000
IT0004195308,Mutuionline,income_05,Operating Revenue,2021-12-31,313464000
IT0004195308,Mutuionline,income_06,Net Income,2021-12-31,16347000
IT0004195308,Mutuionline,income_07,EBIT,2021-12-31,65251000
IT0004195308,Mutuionline,income_08,EBITDA,2021-12-31,86038000
IT0004195308,Mutuionline,income_09,Normalized EBITDA,2021-12-31,90622000
IT0004496029,Expert.Ai,balances_01,Current Liabilities,2021-12-31,20769529
IT0004496029,Expert.Ai,balances_02,Total Assets,2021-12-31,125572248
IT0004496029,Expert.Ai,balances_03,Total Non Current Assets,2021-12-31,78875417
IT0004496029,Expert.Ai,balances_04,Investmentin Financial Assets,2021-12-31,61482562
IT0004496029,Expert.Ai,balances_05,Other Intangible Assets,2021-12-31,14919992
IT0004496029,Expert.Ai,balances_06,Goodwill,2021-12-31,3421597
IT0004496029,Expert.Ai,balances_07,Current Assets,2021-12-31,46696832
IT0004496029,Expert.Ai,balances_08,Inventory,2021-12-31,0
IT0004496029,Expert.Ai,balances_09,Accounts Receivable,2021-12-31,15948419
IT0004496029,Expert.Ai,balances_10,Cash And Cash Equivalents,2021-12-31,26744665
IT0004496029,Expert.Ai,balances_11,Total Capitalization,2021-12-31,77291840
IT0004496029,Expert.Ai,income_01,Diluted EPS,2021-12-31,-0.3
IT0004496029,Expert.Ai,income_02,Basic EPS,2021-12-31,-0.3
IT0004496029,Expert.Ai,income_03,Total Revenue,2021-12-31,22765564
IT0004496029,Expert.Ai,income_04,Cost Of Revenue,2021-12-31,-2329540
IT0004496029,Expert.Ai,income_05,Operating Revenue,2021-12-31,22765564
IT0004496029,Expert.Ai,income_06,Net Income,2021-12-31,-2938453
IT0004496029,Expert.Ai,income_07,EBIT,2021-12-31,-1903073
IT0004496029,Expert.Ai,income_08,EBITDA,2021-12-31,4417532
IT0004496029,Expert.Ai,income_09,Normalized EBITDA,2021-12-31,4511251
IT0004552359,Kme Group,balances_01,Current Liabilities,2021-12-31,35728000
IT0004552359,Kme Group,balances_02,Total Assets,2021-12-31,685291000
IT0004552359,Kme Group,balances_03,Total Non Current Assets,2021-12-31,643430000
IT0004552359,Kme Group,balances_04,Investmentin Financial Assets,2021-12-31,0
IT0004552359,Kme Group,balances_05,Other Intangible Assets,2021-12-31,12000
IT0004552359,Kme Group,balances_06,Goodwill,2021-12-31,0
IT0004552359,Kme Group,balances_07,Current Assets,2021-12-31,41861000
IT0004552359,Kme Group,balances_08,Inventory,2021-12-31,0
IT0004552359,Kme Group,balances_09,Accounts Receivable,2021-12-31,2052000
IT0004552359,Kme Group,balances_10,Cash And Cash Equivalents,2021-12-31,4698000
IT0004552359,Kme Group,balances_11,Total Capitalization,2021-12-31,644075000
IT0004552359,Kme Group,income_01,Diluted EPS,2021-12-31,0.1041
IT0004552359,Kme Group,income_02,Basic EPS,2021-12-31,0.1533
IT0004552359,Kme Group,income_03,Total Revenue,2021-12-31,0
IT0004552359,Kme Group,income_04,Cost Of Revenue,2021-12-31,0
IT0004552359,Kme Group,income_05,Operating Revenue,2021-12-31,0
IT0004552359,Kme Group,income_06,Net Income,2021-12-31,65306000
IT0004552359,Kme Group,income_07,EBIT,2021-12-31,68203000
IT0004552359,Kme Group,income_08,EBITDA,2021-12-31,68861000
IT0004552359,Kme Group,income_09,Normalized EBITDA,2021-12-31,68861000
IT0004585243,Tesmec,balances_01,Current Liabilities,2021-12-31,151741000
IT0004585243,Tesmec,balances_02,Total Assets,2021-12-31,358132000
IT0004585243,Tesmec,balances_03,Total Non Current Assets,2021-12-31,128643000
IT0004585243,Tesmec,balances_04,Investmentin Financial Assets,2021-12-31,3000
IT0004585243,Tesmec,balances_05,Other Intangible Assets,2021-12-31,23896000
IT0004585243,Tesmec,balances_06,Goodwill,2021-12-31,0
IT0004585243,Tesmec,balances_07,Current Assets,2021-12-31,229489000
IT0004585243,Tesmec,balances_08,Inventory,2021-12-31,81085000
IT0004585243,Tesmec,balances_09,Accounts Receivable,2021-12-31,54392000
IT0004585243,Tesmec,balances_10,Cash And Cash Equivalents,2021-12-31,50189000
IT0004585243,Tesmec,balances_11,Total Capitalization,2021-12-31,176733000
IT0004585243,Tesmec,income_01,Diluted EPS,2021-12-31,0.002
IT0004585243,Tesmec,income_02,Basic EPS,2021-12-31,0.002
IT0004585243,Tesmec,income_03,Total Revenue,2021-12-31,180491000
IT0004585243,Tesmec,income_04,Cost Of Revenue,2021-12-31,102508000
IT0004585243,Tesmec,income_05,Operating Revenue,2021-12-31,180491000
IT0004585243,Tesmec,income_06,Net Income,2021-12-31,1195000
IT0004585243,Tesmec,income_07,EBIT,2021-12-31,7288000
IT0004585243,Tesmec,income_08,EBITDA,2021-12-31,29735000
IT0004585243,Tesmec,income_09,Normalized EBITDA,2021-12-31,29655000
IT0004712375,Salvatore Ferragamo,balances_01,Current Liabilities,2021-12-31,463892000
IT0004712375,Salvatore Ferragamo,balances_02,Total Assets,2021-12-31,1849055000
IT0004712375,Salvatore Ferragamo,balances_03,Total Non Current Assets,2021-12-31,884085000
IT0004712375,Salvatore Ferragamo,balances_04,Investmentin Financial Assets,2021-12-31,15659000
IT0004712375,Salvatore Ferragamo,balances_05,Other Intangible Assets,2021-12-31,33423000
IT0004712375,Salvatore Ferragamo,balances_06,Goodwill,2021-12-31,6679000
IT0004712375,Salvatore Ferragamo,balances_07,Current Assets,2021-12-31,964970000
IT0004712375,Salvatore Ferragamo,balances_08,Inventory,2021-12-31,274566000
IT0004712375,Salvatore Ferragamo,balances_09,Accounts Receivable,2021-12-31,112670000
IT0004712375,Salvatore Ferragamo,balances_10,Cash And Cash Equivalents,2021-12-31,511796000
IT0004712375,Salvatore Ferragamo,balances_11,Total Capitalization,2021-12-31,827829000
IT0004712375,Salvatore Ferragamo,income_01,Diluted EPS,2021-12-31,0.467
IT0004712375,Salvatore Ferragamo,income_02,Basic EPS,2021-12-31,0.467
IT0004712375,Salvatore Ferragamo,income_03,Total Revenue,2021-12-31,1135520000
IT0004712375,Salvatore Ferragamo,income_04,Cost Of Revenue,2021-12-31,354576000
IT0004712375,Salvatore Ferragamo,income_05,Operating Revenue,2021-12-31,1135520000
IT0004712375,Salvatore Ferragamo,income_06,Net Income,2021-12-31,78647000
IT0004712375,Salvatore Ferragamo,income_07,EBIT,2021-12-31,137980000
IT0004712375,Salvatore Ferragamo,income_08,EBITDA,2021-12-31,301152000
IT0004712375,Salvatore Ferragamo,income_09,Normalized EBITDA,2021-12-31,318793000
IT0004720733,Alerion,balances_01,Current Liabilities,2021-12-31,106117000
IT0004720733,Alerion,balances_02,Total Assets,2021-12-31,1008402000
IT0004720733,Alerion,balances_03,Total Non Current Assets,2021-12-31,807849000
IT0004720733,Alerion,balances_05,Other Intangible Assets,2021-12-31,201266000
IT0004720733,Alerion,balances_07,Current Assets,2021-12-31,200553000
IT0004720733,Alerion,balances_08,Inventory,2021-12-31,0
IT0004720733,Alerion,balances_09,Accounts Receivable,2021-12-31,38263000
IT0004720733,Alerion,balances_10,Cash And Cash Equivalents,2021-12-31,123652000
IT0004720733,Alerion,balances_11,Total Capitalization,2021-12-31,742086000
IT0004720733,Alerion,income_01,Diluted EPS,2021-12-31,0.9
IT0004720733,Alerion,income_02,Basic EPS,2021-12-31,0.9
IT0004720733,Alerion,income_03,Total Revenue,2021-12-31,149791000
IT0004720733,Alerion,income_04,Cost Of Revenue,2021-12-31,14659000
IT0004720733,Alerion,income_05,Operating Revenue,2021-12-31,149791000
IT0004720733,Alerion,income_06,Net Income,2021-12-31,48738000
IT0004720733,Alerion,income_07,EBIT,2021-12-31,91055000
IT0004720733,Alerion,income_08,EBITDA,2021-12-31,132021000
IT0004720733,Alerion,income_09,Normalized EBITDA,2021-12-31,131211000
IT0004827447,Unipolsai,balances_02,Total Assets,2021-12-31,76459300000
IT0004827447,Unipolsai,balances_04,Investmentin Financial Assets,2021-12-31,12959900000
IT0004827447,Unipolsai,balances_05,Other Intangible Assets,2021-12-31,449200000
IT0004827447,Unipolsai,balances_06,Goodwill,2021-12-31,513700000
IT0004827447,Unipolsai,balances_09,Accounts Receivable,2021-12-31,1827200000
IT0004827447,Unipolsai,balances_10,Cash And Cash Equivalents,2021-12-31,884800000
IT0004827447,Unipolsai,balances_11,Total Capitalization,2021-12-31,9888200000
IT0004827447,Unipolsai,income_01,Diluted EPS,2021-12-31,0.23
IT0004827447,Unipolsai,income_02,Basic EPS,2021-12-31,0.23
IT0004827447,Unipolsai,income_03,Total Revenue,2021-12-31,14206500000
IT0004827447,Unipolsai,income_05,Operating Revenue,2021-12-31,14206500000
IT0004827447,Unipolsai,income_06,Net Income,2021-12-31,688500000
IT0004827447,Unipolsai,income_07,EBIT,2021-12-31,977100000
IT0004931058,Maire Tecnimont,balances_01,Current Liabilities,2021-12-31,3806830000
IT0004931058,Maire Tecnimont,balances_02,Total Assets,2021-12-31,5210023000
IT0004931058,Maire Tecnimont,balances_03,Total Non Current Assets,2021-12-31,826538000
IT0004931058,Maire Tecnimont,balances_05,Other Intangible Assets,2021-12-31,101551000
IT0004931058,Maire Tecnimont,balances_06,Goodwill,2021-12-31,294321000
IT0004931058,Maire Tecnimont,balances_07,Current Assets,2021-12-31,4383483000
IT0004931058,Maire Tecnimont,balances_08,Inventory,2021-12-31,1845000
IT0004931058,Maire Tecnimont,balances_09,Accounts Receivable,2021-12-31,491560000
IT0004931058,Maire Tecnimont,balances_10,Cash And Cash Equivalents,2021-12-31,677101000
IT0004931058,Maire Tecnimont,balances_11,Total Capitalization,2021-12-31,1106221000
IT0004931058,Maire Tecnimont,income_01,Diluted EPS,2021-12-31,0.254
IT0004931058,Maire Tecnimont,income_02,Basic EPS,2021-12-31,0.254
IT0004931058,Maire Tecnimont,income_03,Total Revenue,2021-12-31,2844069000
IT0004931058,Maire Tecnimont,income_04,Cost Of Revenue,2021-12-31,2197202000
IT0004931058,Maire Tecnimont,income_05,Operating Revenue,2021-12-31,2844069000
IT0004931058,Maire Tecnimont,income_06,Net Income,2021-12-31,83301000
IT0004931058,Maire Tecnimont,income_07,EBIT,2021-12-31,123973000
IT0004931058,Maire Tecnimont,income_08,EBITDA,2021-12-31,165159000
IT0004931058,Maire Tecnimont,income_09,Normalized EBITDA,2021-12-31,159130000
IT0004931496,Rcs Mediagroup,balances_01,Current Liabilities,2021-12-31,400000000
IT0004931496,Rcs Mediagroup,balances_02,Total Assets,2021-12-31,1048700000
IT0004931496,Rcs Mediagroup,balances_03,Total Non Current Assets,2021-12-31,690600000
IT0004931496,Rcs Mediagroup,balances_04,Investmentin Financial Assets,2021-12-31,2400000
IT0004931496,Rcs Mediagroup,balances_05,Other Intangible Assets,2021-12-31,347900000
IT0004931496,Rcs Mediagroup,balances_06,Goodwill,2021-12-31,21800000
IT0004931496,Rcs Mediagroup,balances_07,Current Assets,2021-12-31,358000000
IT0004931496,Rcs Mediagroup,balances_08,Inventory,2021-12-31,17400000
